game_id,team_id,hits,blocked_shots,giveaways,takeaways,pims,powerPlayGoals
2025020119,26,14,16,20,5,10,1
2025020120,52,30,14,24,2,12,0
2025020120,55,13,14,15,6,16,0
2025020121,12,19,12,12,4,18,0
2025020121,21,28,12,10,5,14,1
2025020122,8,15,16,14,6,20,0
2025020122,22,15,19,11,3,2,2
2025020123,7,8,21,13,3,10,0
2025020123,10,30,13,18,7,4,1
2025020124,1,22,18,12,5,8,2
2025020124,28,11,21,13,2,10,1
2025020125,15,23,11,18,3,6,2
2025020125,29,25,7,12,4,9,0
2025020126,20,16,10,13,4,21,1
2025020126,52,19,13,9,5,19,2
2025020127,2,24,10,15,3,20,0
2025020127,4,30,16,15,6,18,1
2025020128,6,24,34,16,3,10,0
2025020128,21,15,7,8,8,14,0
2025020129,14,21,15,23,5,11,1
2025020129,24,14,17,10,8,19,0
2025020130,13,24,16,9,7,6,0
2025020130,54,25,21,19,5,8,0
2025020131,30,32,9,20,2,4,1
2025020131,68,12,21,25,5,10,1
2025020132,7,20,15,15,6,21,1
2025020132,10,25,18,9,2,13,0
2025020133,17,18,19,16,3,8,1
2025020133,19,17,18,15,4,6,2
2025020134,5,18,16,20,3,7,1
2025020134,29,24,15,8,8,11,0
2025020135,9,12,23,14,8,12,3
2025020135,15,28,11,12,3,14,0
2025020136,8,16,17,14,2,6,2
2025020136,23,20,15,14,3,6,1
2025020137,18,23,19,15,9,6,0
2025020137,26,10,7,22,5,4,0
2025020138,12,29,9,12,3,8,0
2025020138,25,30,30,17,3,6,2
2025020139,22,15,13,13,7,6,1
2025020139,55,10,19,20,2,4,0
2025020140,1,20,20,15,11,4,0
2025020140,21,22,17,16,7,2,0
2025020141,14,19,14,17,2,11,0
2025020141,54,27,24,15,3,15,0
2025020142,28,22,18,17,5,8,2
2025020142,30,17,12,14,5,4,2
2025020143,52,25,13,16,3,8,1
2025020143,68,9,14,18,4,4,1
2025020144,16,24,8,10,6,6,0
2025020144,26,14,8,16,4,10,0
2025020145,18,29,6,16,4,10,1
2025020145,25,23,14,14,3,4,1
2025020146,3,28,21,9,10,6,0
2025020146,20,18,18,13,4,2,0
2025020147,22,19,13,13,3,4,1
2025020147,23,14,18,17,5,4,1
2025020148,5,9,20,30,4,8,0
2025020148,19,17,11,14,2,2,0
2025020149,6,33,9,13,5,10,0
2025020149,9,19,19,11,2,2,4
2025020150,4,20,14,15,1,48,1
2025020150,5,15,12,18,5,48,0
2025020151,10,18,15,16,8,6,1
2025020151,20,20,10,30,3,6,0
2025020152,7,13,20,11,4,4,0
2025020152,29,23,14,14,6,6,1
2025020153,13,30,22,15,2,15,0
2025020153,24,19,17,16,4,13,1
2025020154,2,13,13,10,5,8,0
2025020154,6,20,14,18,6,10,2
2025020155,12,17,17,19,8,10,1
2025020155,54,22,16,21,5,4,1
2025020156,14,16,15,10,3,10,0
2025020156,18,24,5,14,6,10,1
2025020157,30,28,10,14,6,7,1
2025020157,52,24,17,12,4,13,0
2025020158,17,14,14,19,3,9,1
2025020158,19,31,11,12,3,9,0
2025020159,15,22,14,15,7,8,0
2025020159,25,30,19,10,7,6,1
2025020160,9,32,17,8,3,16,0
2025020160,16,34,15,13,10,20,1
2025020161,1,26,10,14,1,12,0
2025020161,21,17,15,21,3,4,4
2025020162,22,19,13,16,6,4,0
2025020162,68,17,14,12,6,2,0
2025020163,3,18,11,9,4,11,0
2025020163,23,19,10,6,6,13,0
2025020164,8,18,15,15,4,10,2
2025020164,55,22,9,14,5,6,1
2025020165,26,14,23,14,3,10,0
2025020165,28,17,12,9,6,2,0
2025020166,10,24,21,22,9,4,0
2025020166,29,7,19,19,5,4,0
2025020167,6,12,7,18,3,13,1
2025020167,7,25,19,20,5,13,1
2025020168,9,16,21,23,8,10,0
2025020168,20,17,7,18,4,10,2
2025020169,14,21,15,17,5,6,1
2025020169,25,30,10,13,3,8,0
2025020170,4,21,21,17,3,6,1
2025020170,18,21,12,19,4,4,0
2025020171,2,30,13,17,2,6,1
2025020171,12,19,10,22,5,12,0
2025020172,19,17,14,10,5,6,2
2025020172,23,21,16,14,5,6,1
2025020173,5,23,15,12,5,4,1
2025020173,30,23,9,19,4,2,0
2025020174,16,16,7,20,4,6,0
2025020174,52,18,14,13,5,4,1
2025020175,3,18,12,13,5,6,0
2025020175,22,17,13,13,6,4,1
2025020176,1,30,11,15,6,2,2
2025020176,28,16,27,16,1,6,0
2025020177,17,11,18,17,3,8,2
2025020177,26,17,15,14,2,6,0
2025020178,21,16,22,17,6,12,0
2025020178,54,14,10,15,3,4,1
2025020179,2,12,16,22,4,8,0
2025020179,15,14,13,21,4,8,0
2025020180,17,16,10,22,3,10,1
2025020180,24,21,12,22,1,14,1
2025020181,6,26,21,9,2,2,0
2025020181,12,21,11,13,6,2,0
2025020182,5,18,14,13,6,8,1
2025020182,52,29,14,14,5,4,0
2025020183,18,13,16,11,8,6,1
2025020183,20,18,16,15,3,20,0
2025020184,21,13,14,18,2,6,0
2025020184,28,16,10,17,6,4,0
2025020185,13,26,9,21,3,6,0
2025020185,25,21,22,11,7,2,2
2025020186,7,22,13,16,3,17,0
2025020186,15,17,13,14,4,25,0
2025020187,8,27,20,7,2,16,1
2025020187,9,27,12,15,5,16,0
2025020188,4,17,11,16,1,6,1
2025020188,10,20,20,15,0,10,0
2025020189,19,21,13,14,4,11,0
2025020189,29,14,13,15,2,9,1
2025020190,23,22,12,14,2,18,0
2025020190,30,26,15,11,1,18,1
2025020191,1,12,28,17,3,8,0
2025020191,26,10,14,21,5,0,0
2025020192,16,9,17,14,5,6,1
2025020192,22,18,14,14,5,2,2
2025020193,3,24,13,15,5,4,0
2025020193,55,11,20,21,3,6,1
2025020194,14,16,14,14,3,6,0
2025020194,68,19,13,15,6,16,0
2025020195,2,10,10,16,6,8,1
2025020195,29,26,13,19,4,4,0
2025020196,4,21,17,17,5,4,0
2025020196,20,25,18,19,7,2,0
2025020197,1,15,19,13,4,4,0
2025020197,24,18,18,18,6,2,0
2025020198,17,16,17,21,6,6,0
2025020198,28,16,19,15,4,4,0
2025020199,5,9,5,17,5,2,1
2025020199,10,35,24,22,5,6,0
2025020200,19,13,21,18,8,2,1
2025020200,22,17,12,16,5,4,1
2025020201,18,19,7,18,5,6,2
2025020201,23,22,22,21,5,8,2
2025020202,16,12,11,21,2,2,0
2025020202,55,20,19,20,4,6,1
2025020203,7,20,21,11,4,4,0
2025020203,68,15,9,14,4,4,0
2025020204,4,22,10,17,3,15,2
2025020204,8,26,15,17,3,19,2
2025020205,2,15,14,13,6,12,0
2025020205,6,16,16,13,5,10,1
2025020206,3,22,14,8,10,6,0
2025020206,12,13,16,15,6,4,1
2025020207,22,18,18,13,10,8,1
2025020207,25,18,8,14,2,4,1
2025020208,18,13,11,18,3,6,0
2025020208,30,22,22,18,6,4,2
2025020209,14,23,14,14,4,11,0
2025020209,21,17,15,11,7,11,1
2025020210,17,10,13,15,0,2,0
2025020210,54,21,17,14,3,4,0
2025020211,13,27,17,17,4,16,1
2025020211,24,13,8,13,6,25,2
2025020212,26,13,10,12,3,8,1
2025020212,52,16,15,10,5,10,0
2025020213,10,15,8,19,6,6,0
2025020213,68,17,6,26,5,2,0
2025020214,15,8,14,16,2,11,1
2025020214,19,27,22,16,3,9,0
2025020215,20,24,23,13,1,4,0
2025020215,29,18,10,19,3,6,0
2025020216,16,12,8,17,4,4,1
2025020216,23,18,15,21,6,2,0
2025020217,28,18,20,11,5,12,1
2025020217,55,16,10,13,4,6,0
2025020218,6,25,13,12,8,8,0
2025020218,9,30,18,10,7,8,0
2025020219,7,16,12,14,1,9,0
2025020219,19,15,19,6,4,11,0
2025020220,1,19,13,15,2,4,0
2025020220,8,14,21,16,6,10,0
2025020221,5,10,16,18,5,6,3
2025020221,15,27,15,17,6,10,0
2025020222,12,19,11,12,9,23,0
2025020222,30,35,17,16,3,22,1
2025020223,4,24,17,20,4,10,0
2025020223,18,22,12,22,5,6,0
2025020224,24,22,10,9,5,10,2
2025020224,25,15,19,16,5,10,3
2025020225,14,11,16,7,9,6,2
2025020225,54,13,17,13,2,6,0
2025020226,13,24,14,10,2,13,0
2025020226,26,16,16,13,4,9,1
2025020227,3,27,20,5,4,11,1
2025020227,17,24,14,16,3,11,0
2025020228,2,15,15,21,2,2,0
2025020228,30,16,11,13,6,4,0
2025020229,16,18,10,17,10,21,1
2025020229,20,29,13,14,5,21,0
2025020230,28,16,11,8,1,4,0
2025020230,52,20,28,12,6,8,0
2025020231,1,22,22,11,6,7,0
2025020231,5,19,14,12,3,9,0
2025020232,4,26,10,13,8,8,0
2025020232,9,18,17,16,5,8,0
2025020233,18,23,6,20,3,10,1
2025020233,25,15,12,9,3,8,1
2025020234,6,22,12,21,4,15,1
2025020234,10,26,10,25,6,9,2
2025020235,8,25,13,12,4,4,0
2025020235,68,22,11,16,4,4,0
2025020236,14,20,10,10,4,11,1
2025020236,15,19,12,12,5,23,0
2025020237,2,18,18,14,5,4,1
2025020237,3,14,14,15,5,4,0
2025020238,7,21,16,24,7,6,0
2025020238,12,25,13,24,7,4,1
2025020239,19,32,22,14,2,6,1
2025020239,55,14,10,20,4,2,1
2025020240,21,7,14,23,4,10,0
2025020240,22,13,16,9,2,14,1
2025020241,23,20,16,10,5,10,0
2025020241,29,15,11,10,4,21,0
2025020242,24,18,21,15,5,6,0
2025020242,54,17,13,19,13,2,1
2025020243,13,23,11,15,7,4,0
2025020243,28,17,18,13,6,10,0
2025020244,16,17,16,12,4,10,3
2025020244,17,20,8,20,3,6,0
2025020245,5,19,17,16,2,8,1
2025020245,26,9,7,15,3,4,1
2025020246,10,21,23,9,3,10,1
2025020246,12,13,9,12,6,8,1
2025020247,9,28,11,15,5,4,0
2025020247,68,13,9,18,3,6,0
2025020248,25,15,14,19,5,8,1
2025020248,55,25,15,11,6,8,0
2025020249,20,15,13,19,5,6,0
2025020249,30,13,20,15,6,6,0
2025020250,21,18,13,10,5,10,2
2025020250,23,10,18,12,2,6,1
2025020251,24,20,14,12,4,8,2
2025020251,52,21,15,20,5,8,0
2025020252,1,13,11,17,3,2,1
2025020252,2,17,19,11,4,6,1
2025020253,3,31,12,17,6,8,1
2025020253,18,15,6,14,2,4,2
2025020254,22,23,27,18,5,13,0
2025020254,29,11,13,19,7,11,0
2025020255,13,21,13,11,2,13,1
2025020255,54,22,13,15,6,13,0
2025020256,6,20,11,7,3,12,3
2025020256,10,30,15,12,4,16,1
2025020257,8,21,15,18,6,6,0
2025020257,26,10,16,9,3,4,0
2025020258,9,15,13,11,4,6,0
2025020258,25,24,10,15,5,4,1
2025020259,12,22,10,18,6,17,0
2025020259,15,13,21,24,7,17,1
2025020260,19,25,18,10,6,4,1
2025020260,20,15,5,20,6,6,0
2025020261,28,22,13,11,1,8,1
2025020261,30,16,16,7,5,6,1
2025020262,21,16,13,12,6,6,1
2025020262,24,26,19,16,7,10,0
2025020263,23,19,14,12,4,8,1
2025020263,52,12,17,13,5,4,2
2025020264,29,15,21,16,5,4,1
2025020264,55,9,11,13,7,8,0
2025020265,3,21,15,17,4,8,1
2025020265,14,26,19,13,3,6,0
2025020266,4,21,13,18,5,6,1
2025020266,22,10,10,23,5,8,0
2025020267,7,20,13,19,3,24,0
2025020267,68,16,9,11,5,14,0
2025020268,1,19,7,16,6,6,0
2025020268,16,28,13,19,3,2,1
2025020269,10,26,20,17,2,4,0
2025020269,26,14,7,18,3,2,0
2025020270,8,30,13,12,4,15,0
2025020270,25,17,12,17,6,13,1
2025020271,6,30,18,23,6,9,1
2025020271,9,26,19,16,7,9,1
2025020272,17,16,17,18,7,22,2
2025020272,24,21,14,12,5,24,0
2025020273,13,22,19,14,4,4,2
2025020273,15,14,13,10,6,8,0
2025020274,22,15,11,10,2,4,0
2025020274,29,12,15,14,7,6,0
2025020275,7,16,11,22,9,4,1
2025020275,21,22,13,13,4,6,0
2025020276,20,10,13,14,6,4,0
2025020276,28,19,25,14,4,6,0
2025020277,2,9,14,7,3,4,1
2025020277,54,22,12,12,2,10,0
2025020278,52,20,13,14,5,6,1
2025020278,55,14,12,7,2,4,1
2025020279,12,21,4,16,5,4,1
2025020279,23,25,29,17,5,4,1
2025020280,4,18,16,10,4,2,0
2025020280,19,20,11,12,6,2,0
2025020281,5,10,14,13,7,2,0
2025020281,18,17,7,21,3,4,0
2025020282,2,18,11,18,4,22,0
2025020282,68,13,20,13,4,6,1
2025020283,13,25,7,15,4,14,1
2025020283,14,27,14,18,2,16,0
2025020284,24,20,13,12,3,12,0
2025020284,30,18,7,21,2,4,0
2025020285,6,27,16,14,5,30,1
2025020285,8,27,22,10,7,26,0
2025020286,9,22,13,13,4,6,0
2025020286,26,16,20,18,2,4,0
2025020287,7,19,16,15,8,8,0
2025020287,17,18,14,10,3,8,1
2025020288,1,13,21,17,4,2,1
2025020288,15,26,16,11,8,6,0
2025020289,12,17,11,23,8,2,0
2025020289,22,25,13,20,4,4,1
2025020290,3,31,12,17,4,7,1
2025020290,29,27,19,19,7,9,1
2025020291,10,28,5,13,6,4,0
2025020291,16,15,17,19,4,4,0
2025020292,19,24,15,15,3,6,0
2025020292,54,12,11,22,4,4,1
2025020293,4,32,12,17,6,4,0
2025020293,25,23,12,11,3,2,1
2025020294,20,27,22,18,4,2,1
2025020294,52,21,15,16,5,16,1
2025020295,28,19,8,14,5,4,1
2025020295,55,13,25,11,3,12,0
2025020296,5,15,14,9,4,6,0
2025020296,18,27,11,20,7,0,0
2025020297,14,18,8,16,3,33,0
2025020297,23,28,10,12,5,33,2
2025020298,30,31,16,15,7,8,1
2025020298,54,15,11,17,4,8,2
2025020299,3,26,18,19,4,22,1
2025020299,17,23,21,12,5,14,1
2025020300,2,11,14,12,3,11,0
2025020300,21,19,11,14,7,13,0
2025020301,6,26,20,27,4,6,1
2025020301,12,19,10,15,6,10,0
2025020302,7,13,19,11,7,7,1
2025020302,22,20,16,16,5,9,0
2025020303,13,24,20,10,4,18,2
2025020303,23,13,15,10,2,18,2
2025020304,15,17,21,12,4,6,0
2025020304,26,18,16,12,4,4,1
2025020305,8,17,13,16,5,4,0
2025020305,29,15,12,17,4,0,1
2025020306,24,20,12,17,9,9,0
2025020306,68,17,15,19,5,9,0
2025020307,10,21,16,19,4,6,0
2025020307,19,18,12,9,5,6,1
2025020308,17,23,9,13,4,4,1
2025020308,55,11,14,14,3,4,1
2025020309,1,17,11,13,6,8,0
2025020309,14,14,7,11,4,8,2
2025020310,2,17,16,16,8,16,0
2025020310,25,16,6,7,1,19,0
2025020311,29,13,11,16,5,4,0
2025020311,52,16,18,13,3,2,1
2025020312,16,13,11,19,5,60,0
2025020312,20,43,15,9,3,60,1
2025020313,3,34,17,15,5,4,0
2025020313,54,20,17,15,4,2,2
2025020314,28,22,17,14,4,4,1
2025020314,68,13,10,13,6,6,0
2025020315,15,16,25,11,7,6,0
2025020315,22,11,6,11,4,2,1
2025020316,7,17,25,17,3,2,0
2025020316,20,17,16,12,4,6,0
2025020317,12,12,4,18,5,2,0
2025020317,30,18,25,13,4,4,0
2025020318,6,38,21,16,3,26,2
2025020318,24,16,18,18,5,14,1
2025020319,10,27,14,14,3,2,0
2025020319,29,15,25,20,2,4,0
2025020320,8,20,15,16,2,12,1
2025020320,15,19,13,16,4,10,2
2025020321,2,8,15,13,4,21,0
2025020321,17,23,14,18,2,37,0
2025020322,14,29,19,17,3,9,0
2025020322,22,17,10,13,5,21,0
2025020323,1,23,13,12,4,2,0
2025020323,13,22,14,10,3,4,0
2025020324,4,24,14,14,5,4,0
2025020324,19,25,16,14,6,4,1
2025020325,16,11,6,18,7,6,1
2025020325,55,16,10,16,4,4,1
2025020326,3,22,26,17,5,12,2
2025020326,21,17,13,19,4,4,1
2025020327,54,19,16,13,6,15,0
2025020327,68,24,9,10,4,17,0
2025020328,23,24,8,12,5,4,1
2025020328,25,21,20,15,5,10,0
2025020329,9,29,11,16,2,4,1
2025020329,24,24,20,15,5,6,0
2025020330,26,12,10,15,6,8,0
2025020330,28,26,24,15,5,10,0
2025020331,7,19,14,14,8,4,1
2025020331,16,13,17,24,4,4,1
2025020332,5,9,13,22,5,6,0
2025020332,30,20,14,16,7,4,1
2025020333,12,13,9,13,4,8,1
2025020333,52,29,20,18,3,8,1
2025020334,6,28,23,13,4,20,0
2025020334,26,12,12,13,5,4,0
2025020335,17,12,22,12,6,8,0
2025020335,29,16,16,15,4,8,1
2025020336,2,20,12,15,4,2,0
2025020336,19,22,14,14,3,6,0
2025020337,8,25,17,16,8,33,0
2025020337,10,20,14,17,1,35,1
2025020338,13,30,10,14,4,20,1
2025020338,22,20,13,13,3,24,0
2025020339,1,28,4,14,2,12,1
2025020339,4,23,10,13,7,8,0
2025020340,5,16,14,20,2,6,1
2025020340,55,22,13,14,5,10,0
2025020341,14,15,23,19,4,27,1
2025020341,15,22,13,16,5,11,0
2025020342,9,19,9,9,3,15,1
2025020342,28,23,14,19,3,13,1
2025020343,18,15,8,17,8,4,0
2025020343,21,28,13,10,4,6,0
2025020344,3,30,9,18,6,4,0
2025020344,68,17,12,19,3,6,0
2025020345,20,17,15,19,4,25,2
2025020345,25,15,15,12,4,28,0
2025020346,24,19,14,16,8,10,0
2025020346,54,15,20,22,4,6,1
2025020347,7,27,21,17,4,6,1
2025020347,12,18,9,16,6,8,1
2025020348,30,28,18,14,4,15,0
2025020348,52,20,11,8,3,9,0
2025020349,2,18,15,16,6,2,0
2025020349,55,14,23,20,5,4,0
2025020350,16,20,12,16,5,6,0
2025020350,21,29,14,12,3,4,0
2025020351,6,30,9,16,3,22,0
2025020351,28,23,15,13,4,16,1
2025020352,20,15,15,18,3,8,0
2025020352,23,17,11,19,4,8,1
2025020353,4,22,12,9,4,9,0
2025020353,14,20,10,17,7,7,0
2025020354,1,25,19,11,4,17,0
2025020354,17,22,20,16,3,23,1
2025020355,3,31,15,12,4,8,0
2025020355,19,18,19,6,3,0,0
2025020356,15,11,12,15,6,4,1
2025020356,29,21,10,15,5,6,0
2025020357,13,19,14,14,10,8,0
2025020357,18,25,5,13,6,6,1
2025020358,54,17,9,14,2,4,0
2025020358,68,19,16,12,5,6,0
2025020359,9,22,14,12,4,6,0
2025020359,26,14,8,10,2,6,1
2025020360,22,22,11,20,6,10,0
2025020360,25,17,14,13,4,6,3
2025020361,17,13,17,14,3,10,2
2025020361,18,22,8,7,3,10,1
2025020362,14,13,15,14,6,10,0
2025020362,20,25,17,16,4,8,0
2025020363,4,17,15,14,4,6,0
2025020363,13,33,12,20,5,2,0
2025020364,1,26,18,11,4,8,1
2025020364,19,15,14,12,7,4,1
2025020365,2,17,17,12,3,2,0
2025020365,6,24,12,9,4,8,0
2025020366,5,17,10,14,6,0,0
2025020366,7,21,15,15,8,2,0
2025020367,15,20,21,10,5,6,0
2025020367,52,12,15,12,3,6,1
2025020368,3,34,20,16,3,10,0
2025020368,12,26,10,22,6,2,1
2025020369,10,21,13,19,6,8,0
2025020369,29,20,12,14,4,6,0
2025020370,16,11,11,18,4,20,0
2025020370,30,26,5,16,4,18,1
2025020371,21,10,22,12,2,8,1
2025020371,28,22,18,13,5,8,0
2025020372,8,20,18,13,4,10,2
2025020372,68,18,13,14,4,8,1
2025020373,9,26,10,12,4,6,1
2025020373,54,33,12,14,5,6,1
2025020374,23,13,17,11,5,14,1
2025020374,24,15,16,10,4,8,1
2025020375,25,17,13,13,7,10,0
2025020375,55,23,8,17,4,4,0
2025020376,3,34,16,15,2,4,2
2025020376,6,25,9,14,3,6,0
2025020377,14,15,4,11,4,4,1
2025020377,17,20,16,11,7,4,0
2025020378,21,12,12,15,2,2,0
2025020378,30,25,17,12,4,2,0
2025020379,1,20,20,18,8,9,0
2025020379,7,24,9,19,6,7,0
2025020380,13,30,11,10,4,4,0
2025020380,20,20,28,14,3,4,1
2025020381,2,17,11,15,5,4,1
2025020381,4,20,18,13,4,10,1
2025020382,9,20,17,15,7,10,0
2025020382,19,17,15,20,0,6,0
2025020383,8,20,24,11,9,4,0
2025020383,54,15,7,17,2,4,0
2025020384,24,18,21,19,11,2,1
2025020384,26,14,24,13,3,4,0
2025020385,23,17,9,12,4,16,0
2025020385,28,14,15,11,5,22,2
2025020386,10,28,14,17,4,4,0
2025020386,15,17,12,22,0,0,0
2025020387,12,13,14,12,6,8,0
2025020387,52,32,17,15,2,12,0
2025020388,5,18,20,12,5,4,0
2025020388,29,16,14,19,3,4,0
2025020389,16,15,13,16,4,6,1
2025020389,18,21,20,11,6,10,0
2025020390,25,19,6,14,6,4,2
2025020390,68,22,10,18,3,10,0
2025020391,3,24,15,13,3,4,0
2025020391,14,16,20,19,3,4,0
2025020392,8,27,17,15,4,8,1
2025020392,21,13,10,18,5,6,1
2025020393,22,19,16,14,4,30,2
2025020393,55,18,11,13,5,24,0
2025020394,6,28,17,16,6,17,1
2025020394,17,24,9,21,3,11,0
2025020395,1,20,7,16,3,6,1
2025020395,4,20,23,11,5,8,0
2025020396,5,16,11,11,2,10,1
2025020396,10,19,26,19,6,10,1
2025020397,18,19,8,14,3,15,1
2025020397,52,27,14,14,5,15,0
2025020398,19,26,23,16,5,17,0
2025020398,68,20,13,12,4,4,0
2025020399,7,20,8,17,6,6,0
2025020399,30,18,14,15,6,6,0
2025020400,28,25,22,18,5,4,1
2025020400,54,6,18,12,4,4,1
2025020401,23,16,13,11,6,8,0
2025020401,26,14,11,15,4,6,0
2025020402,2,23,13,16,6,4,1
2025020402,15,21,13,7,3,6,1
2025020403,16,15,19,16,5,6,2
2025020403,24,22,9,9,3,8,0
2025020404,12,18,7,14,5,4,0
2025020404,20,21,25,20,4,14,0
2025020405,9,31,9,18,5,10,0
2025020405,25,21,11,14,6,8,2
2025020406,1,23,11,14,5,40,2
2025020406,29,21,11,15,7,34,1
2025020407,4,27,13,20,2,8,1
2025020407,5,18,12,15,7,14,3
2025020408,7,12,8,7,6,14,1
2025020408,52,35,17,13,1,26,0
2025020409,19,15,8,15,3,6,0
2025020409,24,17,22,16,6,12,0
2025020410,28,19,8,10,6,6,1
2025020410,68,16,17,16,1,8,0
2025020411,8,33,16,14,4,8,2
2025020411,9,21,16,10,7,10,0
2025020412,6,27,15,14,5,28,0
2025020412,17,18,20,17,5,6,1
2025020413,10,22,20,10,7,2,0
2025020413,13,27,11,10,4,6,0
2025020414,2,19,19,17,3,6,0
2025020414,14,14,7,13,4,6,0
2025020415,3,27,14,11,4,4,0
2025020415,25,17,14,12,5,10,0
2025020416,18,18,9,14,8,20,0
2025020416,20,24,10,23,5,16,1
2025020417,21,18,16,16,5,0,0
2025020417,23,17,11,15,4,2,0
2025020418,22,19,13,17,4,4,0
2025020418,30,25,20,12,8,6,0
2025020419,16,9,16,13,4,4,0
2025020419,54,20,18,13,5,8,0
2025020420,15,20,21,15,6,9,1
2025020420,26,13,5,13,6,9,0
2025020421,1,23,9,21,4,4,0
2025020421,25,12,24,16,7,6,0
2025020422,8,25,19,14,5,7,1
2025020422,52,22,15,25,6,7,0
2025020423,4,18,15,9,7,14,2
2025020423,7,16,20,12,3,23,1
2025020424,24,22,13,14,3,4,0
2025020424,68,30,25,10,4,6,1
2025020425,15,10,16,15,6,8,1
2025020425,28,19,6,12,5,2,1
2025020426,6,19,11,19,6,4,1
2025020426,19,31,7,17,3,4,0
2025020427,3,20,13,16,2,6,0
2025020427,9,29,17,13,6,2,2
2025020428,5,21,14,13,4,17,2
2025020428,14,13,4,20,5,13,1
2025020429,13,19,9,17,5,12,0
2025020429,18,19,12,16,3,14,0
2025020430,2,18,20,10,3,6,1
2025020430,21,26,12,16,5,8,0
2025020431,10,20,20,17,5,6,0
2025020431,12,18,4,13,6,4,0
2025020432,17,15,21,15,5,6,3
2025020432,29,24,11,14,6,10,2
2025020433,20,22,14,13,3,10,0
2025020433,30,24,17,14,5,2,0
2025020434,22,22,20,13,3,6,4
2025020434,55,23,7,14,6,10,1
2025020435,16,13,25,13,6,10,1
2025020435,26,20,20,19,4,6,0
2025020436,1,15,11,15,7,4,0
2025020436,54,21,23,18,5,4,2
2025020437,7,22,7,13,6,4,1
2025020437,52,33,9,14,2,6,0
2025020438,25,17,17,10,6,10,1
2025020438,28,24,9,13,6,6,0
2025020439,23,21,12,19,6,6,0
2025020439,68,25,23,17,6,8,1
2025020440,15,21,21,20,4,10,0
2025020440,24,18,19,13,7,6,0
2025020441,3,32,18,20,3,4,0
2025020441,21,21,13,13,4,4,0
2025020442,13,30,7,12,4,8,2
2025020442,29,15,20,20,5,6,1
2025020443,1,15,16,17,4,2,0
2025020443,6,24,18,21,5,2,0
2025020444,8,21,11,11,3,6,1
2025020444,10,28,8,12,5,6,0
2025020445,9,25,10,9,7,10,1
2025020445,19,22,21,15,1,20,0
2025020446,2,22,22,15,2,4,1
2025020446,14,21,10,10,7,6,0
2025020447,12,12,9,17,5,6,2
2025020447,18,19,14,16,5,14,1
2025020448,20,20,19,11,8,9,0
2025020448,68,22,14,17,4,7,0
2025020449,16,10,11,18,5,6,0
2025020449,26,20,10,22,7,8,1
2025020450,22,9,12,16,2,4,1
2025020450,52,36,6,12,5,4,0
2025020451,23,27,9,12,4,10,0
2025020451,30,22,13,16,4,10,1
2025020452,17,19,25,14,7,6,1
2025020452,55,17,20,7,6,4,0
2025020453,4,21,20,16,7,4,0
2025020453,21,18,18,16,5,2,1
2025020454,2,23,16,13,4,6,0
2025020454,13,18,16,11,6,6,0
2025020455,12,12,9,17,6,6,1
2025020455,28,21,26,9,4,8,1
2025020456,5,26,19,13,5,2,0
2025020456,25,17,20,23,5,4,0
2025020457,8,14,9,16,2,6,0
2025020457,19,34,19,13,5,4,1
2025020458,3,33,23,15,3,11,0
2025020458,54,15,11,18,7,9,0
2025020459,15,16,11,15,4,6,0
2025020459,29,12,7,17,5,8,0
2025020460,16,15,10,17,5,8,1
2025020460,24,15,8,12,4,2,2
2025020461,10,20,14,9,8,22,0
2025020461,14,16,8,18,4,24,0
2025020462,26,17,15,13,2,8,0
2025020462,68,32,18,11,5,2,1
2025020463,7,19,8,9,4,16,2
2025020463,20,17,17,14,4,18,2
2025020464,17,15,23,17,5,6,0
2025020464,23,27,7,12,3,4,0
2025020465,30,24,17,11,7,8,0
2025020465,55,16,20,18,4,8,1
2025020466,8,24,18,14,3,15,1
2025020466,14,27,16,10,4,17,1
2025020467,1,15,15,16,5,8,0
2025020467,9,22,11,16,2,8,3
2025020468,2,24,10,15,8,10,1
2025020468,54,14,12,20,6,8,0
2025020469,4,17,11,10,4,4,0
2025020469,28,28,20,16,3,4,0
2025020470,5,11,13,19,9,2,1
2025020470,24,24,17,15,7,8,0
2025020471,12,19,16,10,8,6,1
2025020471,29,14,18,10,6,8,1
2025020472,6,26,21,15,12,6,0
2025020472,19,30,20,13,2,6,1
2025020473,25,8,15,17,5,8,2
2025020473,52,32,10,15,6,8,0
2025020474,7,14,12,9,6,8,2
2025020474,22,17,15,14,3,12,0
2025020475,18,11,18,14,3,8,1
2025020475,21,9,7,16,7,4,1
2025020476,3,36,13,15,2,8,0
2025020476,16,12,14,9,7,6,0
2025020477,17,20,26,18,2,10,0
2025020477,20,15,5,17,7,8,0
2025020478,13,21,15,16,6,6,0
2025020478,68,19,15,13,3,4,0
2025020479,26,18,18,16,4,14,1
2025020479,55,18,14,10,4,10,3
2025020480,10,19,15,16,10,4,1
2025020480,28,22,13,13,2,6,0
2025020481,1,32,13,14,6,11,1
2025020481,14,15,13,7,2,11,2
2025020482,2,20,18,17,7,2,2
2025020482,24,15,13,14,3,8,0
2025020483,4,25,13,9,4,2,0
2025020483,54,23,16,17,4,6,1
2025020484,5,25,19,14,9,8,1
2025020484,8,12,24,11,1,12,1
2025020485,12,29,10,15,7,7,0
2025020485,15,21,21,9,3,9,0
2025020486,9,18,21,16,6,0,1
