game_id,game_date,team_id,team_name,goals_for_avg5,goals_against_avg5,shots_for_avg5,shots_against_avg5,faceoff_win_pct_avg5,power_play_pct_avg5,penalty_kill_pct_avg5,hits_avg5,blocked_shots_avg5,giveaways_avg5,takeaways_avg5,pims_avg5,goals_for_avg10,goals_against_avg10,shots_for_avg10,shots_against_avg10,faceoff_win_pct_avg10,power_play_pct_avg10,penalty_kill_pct_avg10,hits_avg10,blocked_shots_avg10,giveaways_avg10,takeaways_avg10,pims_avg10
2025020939,,9,Ottawa Senators,2.6,2.0,29.2,19.6,0.5263394,0.3666664,0.8,22.4,17.2,14.4,6.6,8.6,3.3,2.3,28.5,20.4,0.5454382,0.1833332,0.8166666666666668,24.2,15.3,13.5,6.2,7.3
2025020966,,9,Ottawa Senators,2.8,2.2,30.4,18.8,0.5377314,0.2999998,0.8,23.0,14.8,13.6,6.4,9.2,3.4,2.4,30.4,20.5,0.5348024,0.2166665,0.8166666666666667,25.4,14.5,13.2,6.2,8.0
2025020981,,9,Ottawa Senators,3.0,2.8,28.4,23.0,0.49314600000000003,0.3666664,0.6666668,22.2,14.8,14.2,5.8,11.0,3.5,2.4,29.9,21.5,0.4948116000000001,0.24999979999999997,0.7870371111111111,25.2,14.3,13.4,6.3,7.9
2025021000,,9,Ottawa Senators,3.2,2.2,30.4,23.2,0.5054266000000001,0.2833332,0.7666668,21.8,14.4,13.8,5.4,11.4,3.8,2.1,29.9,21.6,0.48309480000000005,0.27499979999999996,0.8148148888888889,23.6,14.3,13.4,6.0,7.7
2025021011,,9,Ottawa Senators,4.2,2.8,32.4,24.2,0.5141912000000001,0.2833332,0.7166667999999999,23.0,12.4,12.8,5.4,15.6,3.8,2.4,30.4,21.7,0.49672689999999997,0.27499979999999996,0.7870371111111111,22.8,13.3,13.5,6.2,9.8
2025021025,,9,Ottawa Senators,4.4,2.4,31.8,23.4,0.4789192,0.1833332,0.8166667999999999,21.4,9.2,12.0,4.6,12.2,3.5,2.2,30.5,21.5,0.5026293,0.27499979999999996,0.8083334000000001,21.9,13.2,13.2,5.6,10.4
2025021043,,9,Ottawa Senators,3.8,2.6,30.6,23.4,0.4828468,0.1833332,0.7166667999999999,22.6,10.2,11.4,4.6,10.4,3.3,2.4,30.5,21.1,0.5102891,0.24166649999999995,0.7583333999999999,22.8,12.5,12.5,5.5,9.8
2025021058,,9,Ottawa Senators,3.4,1.6,32.0,20.8,0.49943219999999994,0.1166666,0.85,24.4,11.8,13.0,5.6,9.8,3.2,2.2,30.2,21.9,0.4962891,0.2416665,0.7583333999999999,23.3,13.3,13.6,5.7,10.4
2025021079,,9,Ottawa Senators,4.0,2.2,29.4,21.4,0.5056700000000001,0.1999998,0.85,26.8,11.4,12.6,5.4,9.4,3.6,2.2,29.9,22.3,0.5055483000000001,0.2416665,0.8083334000000001,24.3,12.9,13.2,5.4,10.4
2025021084,,9,Ottawa Senators,2.8,2.2,29.0,22.2,0.5227552,0.1999998,0.8,24.6,12.2,13.0,4.8,5.6,3.5,2.5,30.7,23.2,0.5184732000000001,0.2416665,0.7583333999999999,23.8,12.3,12.9,5.1,10.6
2025021106,,9,Ottawa Senators,3.0,2.6,29.6,22.8,0.5408326,0.1999998,0.8,26.0,13.8,14.0,5.4,8.0,3.7,2.5,30.7,23.1,0.5098759,0.19166650000000002,0.8083334000000001,23.7,11.5,13.0,5.0,10.1
2025021119,,9,Ottawa Senators,3.6,2.4,31.6,21.0,0.5508103999999999,0.1833332,0.9,23.8,14.2,15.0,6.2,8.4,3.7,2.5,31.1,22.2,0.5168286,0.1833332,0.8083334000000001,23.2,12.2,13.2,5.4,9.4
2025021122,,9,Ottawa Senators,3.6,2.6,32.6,18.2,0.5470008,0.2119046,0.9,23.2,13.2,13.6,5.2,8.0,3.5,2.1,32.3,19.5,0.5232165,0.1642856,0.875,23.8,12.5,13.3,5.4,8.9
2025021138,,9,Ottawa Senators,2.8,2.2,32.0,20.6,0.5432971999999999,0.1785714,0.85,22.4,12.6,15.0,5.6,10.2,3.4,2.2,30.7,21.0,0.5244836,0.1892856,0.85,24.6,12.0,13.8,5.5,9.8
2025021152,,9,Ottawa Senators,3.2,2.0,30.8,23.6,0.5472132,0.2785714,0.85,25.6,12.6,16.2,5.8,10.2,3.0,2.1,29.9,22.9,0.5349842,0.23928560000000001,0.825,25.1,12.4,14.6,5.3,7.9
2025021181,,9,Ottawa Senators,3.0,2.4,31.0,25.2,0.550706,0.2785714,0.85,24.4,14.0,16.8,6.2,8.6,3.0,2.5,30.3,24.0,0.5457693,0.23928560000000001,0.825,25.2,13.9,15.4,5.8,8.3
2025021191,,9,Ottawa Senators,2.6,3.2,27.4,28.2,0.548519,0.2285714,0.7166667999999999,23.4,12.6,17.0,5.0,8.2,3.1,2.8,29.5,24.6,0.5496646999999999,0.2059523,0.8083334000000001,23.6,13.4,16.0,5.6,8.3
2025021208,,9,Ottawa Senators,3.0,3.2,25.6,30.6,0.5705742,0.2,0.7166667999999999,25.8,12.2,15.8,4.6,8.8,3.3,2.9,29.1,24.4,0.5587875,0.2059523,0.8083334000000001,24.5,12.7,14.7,4.9,8.4
2025021225,,9,Ottawa Senators,2.6,3.6,28.2,28.2,0.5690926000000001,0.1,0.7666668,24.2,12.6,15.0,4.6,8.6,2.7,2.9,30.1,24.4,0.5561948999999999,0.1392857,0.8083334000000001,23.3,12.6,15.0,5.1,9.4
2025021234,,9,Ottawa Senators,3.2,3.6,28.6,25.8,0.5525062000000001,0.2,0.7666668,23.6,14.6,15.0,5.0,8.6,3.2,2.8,29.7,24.7,0.5498597000000001,0.23928570000000002,0.8083334000000001,24.6,13.6,15.6,5.4,9.4
2025021249,,9,Ottawa Senators,4.0,3.2,29.4,26.4,0.5212562000000001,0.3333332,0.7666668,22.8,12.2,13.6,4.4,7.4,3.5,2.8,30.2,25.8,0.5359811,0.3059523,0.8083334000000001,23.6,13.1,15.2,5.3,8.0
2025021262,,9,Ottawa Senators,4.4,2.2,29.4,25.2,0.5234432,0.5333332000000001,0.9,23.6,13.8,12.6,4.2,6.6,3.5,2.7,28.4,26.7,0.5359811,0.3809523,0.8083334000000001,23.5,13.2,14.8,4.6,7.4
2025021279,,9,Ottawa Senators,4.2,2.0,27.8,25.4,0.5350014,0.5733332,0.9,22.6,14.8,13.0,4.2,7.8,3.6,2.6,26.7,28.0,0.5527878,0.38666659999999997,0.8083334000000001,24.2,13.5,14.4,4.4,8.3
2025021304,,9,Ottawa Senators,4.6,2.0,27.0,26.8,0.5380318,0.6233332,0.85,22.2,14.4,12.4,4.6,6.6,3.6,2.8,27.6,27.5,0.5535622,0.3616666,0.8083334000000001,23.2,13.5,13.7,4.6,7.6
2025020004,,10,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,,
2025020025,,10,Toronto Maple Leafs,5.0,2.0,27.0,31.0,0.59322,0.0,1.0,35.0,17.0,12.0,2.0,4.0,5.0,2.0,27.0,31.0,0.59322,0.0,1.0,35.0,17.0,12.0,2.0,4.0
2025020043,,10,Toronto Maple Leafs,4.0,4.0,25.0,33.0,0.5369945,0.0,0.875,28.5,16.5,12.5,2.0,7.0,4.0,4.0,25.0,33.0,0.5369945,0.0,0.875,28.5,16.5,12.5,2.0,7.0
2025020049,,10,Toronto Maple Leafs,3.3333333333333335,3.6666666666666665,30.0,27.0,0.5601820000000001,0.0,0.8333333333333334,26.333333333333332,14.333333333333334,15.666666666666666,3.6666666666666665,7.333333333333333,3.3333333333333335,3.6666666666666665,30.0,27.0,0.5601820000000001,0.0,0.8333333333333334,26.333333333333332,14.333333333333334,15.666666666666666,3.6666666666666665,7.333333333333333
2025020061,,10,Toronto Maple Leafs,4.25,3.75,29.5,27.75,0.547255,0.0,0.875,25.0,15.75,16.0,3.75,7.0,4.25,3.75,29.5,27.75,0.547255,0.0,0.875,25.0,15.75,16.0,3.75,7.0
2025020079,,10,Toronto Maple Leafs,3.8,3.2,28.4,28.0,0.5323494,0.1,0.9,23.6,15.2,17.0,3.4,6.8,3.8,3.2,28.4,28.0,0.5323494,0.1,0.9,23.6,15.2,17.0,3.4,6.8
2025020098,,10,Toronto Maple Leafs,3.4,3.6,29.0,27.4,0.5373416,0.15,0.8,22.4,14.8,20.2,3.4,6.8,3.6666666666666665,3.3333333333333335,28.666666666666668,28.0,0.5466546666666666,0.125,0.8333333333333334,24.5,15.166666666666666,18.833333333333332,3.1666666666666665,6.333333333333333
2025020123,,10,Toronto Maple Leafs,3.2,3.4,29.4,27.4,0.5430058,0.15,0.75,22.4,14.8,21.0,4.4,6.6,3.4285714285714284,3.5714285714285716,28.142857142857142,29.0,0.5412882857142857,0.10714285714285714,0.7857142857142857,24.142857142857142,15.285714285714286,18.571428571428573,3.7142857142857144,6.714285714285714
2025020132,,10,Toronto Maple Leafs,3.4,3.8,28.2,30.4,0.538361,0.2,0.8,24.0,15.4,20.2,4.4,5.8,3.375,3.75,28.875,29.125,0.546543875,0.125,0.8125,24.875,15.0,18.5,4.125,6.375
2025020151,,10,Toronto Maple Leafs,2.8,3.6,27.2,29.6,0.5699993999999999,0.2,0.75,24.8,15.0,18.6,4.0,7.2,3.4444444444444446,3.6666666666666665,28.22222222222222,28.77777777777778,0.5598907777777778,0.1111111111111111,0.8055555555555556,24.88888888888889,15.333333333333334,17.444444444444443,3.888888888888889,7.111111111111111
2025020166,,10,Toronto Maple Leafs,3.2,4.0,29.8,29.6,0.5754539999999999,0.15,0.75,24.8,15.4,17.6,5.2,7.2,3.5,3.6,29.1,28.8,0.5539017,0.125,0.825,24.2,15.3,17.3,4.3,7.0
2025020188,,10,Toronto Maple Leafs,3.2,4.4,31.0,28.8,0.5365634,0.1,0.85,23.8,16.6,16.4,6.6,7.2,3.3,4.0,30.0,28.1,0.5369525,0.125,0.825,23.1,15.7,18.3,5.0,7.0
2025020199,,10,Toronto Maple Leafs,3.8,3.8,31.4,28.4,0.5494512,0.1,0.9166668,23.4,17.4,16.0,5.2,7.4,3.5,3.6,30.4,27.9,0.5462285,0.125,0.8333334000000001,22.9,16.1,18.5,4.8,7.0
2025020213,,10,Toronto Maple Leafs,4.0,3.4,28.6,29.8,0.5506416,0.05,0.8500002,24.4,19.6,16.8,4.8,7.8,3.7,3.6,28.4,30.1,0.5445013000000001,0.125,0.8250000999999999,24.2,17.5,18.5,4.6,6.8
2025020234,,10,Toronto Maple Leafs,4.2,3.4,27.8,29.4,0.5271122,0.05,0.9000002,22.4,17.6,18.8,5.6,6.4,3.5,3.5,27.5,29.5,0.5485557999999999,0.125,0.8250001000000001,23.6,16.3,18.7,4.8,6.8
2025020246,,10,Toronto Maple Leafs,4.0,3.8,27.0,31.4,0.5239872,0.1,0.7000002000000001,24.0,16.6,20.6,5.2,7.0,3.6,3.9,28.4,30.5,0.5497206,0.125,0.7250001,24.4,16.0,19.1,5.2,7.1
2025020256,,10,Toronto Maple Leafs,4.2,3.6,23.8,36.0,0.5559082,0.1666666,0.6500002,23.4,17.0,18.0,4.0,8.2,3.7,4.0,27.4,32.4,0.5462358,0.13333330000000002,0.7500001000000001,23.6,16.8,17.2,5.3,7.7
2025020269,,10,Toronto Maple Leafs,3.8,4.2,25.0,35.8,0.5605572000000001,0.2066666,0.5833334000000001,25.4,16.0,17.4,4.8,9.4,3.8,4.0,28.2,32.1,0.5550042,0.1533333,0.7500001000000001,24.4,16.7,16.7,5.0,8.4
2025020291,,10,Toronto Maple Leafs,3.6,4.4,24.0,35.8,0.5860964,0.2066666,0.65,23.6,15.2,16.4,4.2,9.0,3.8,3.9,26.3,32.8,0.5683689999999999,0.1283333,0.7500001000000001,24.0,17.4,16.6,4.5,8.4
2025020307,,10,Toronto Maple Leafs,3.0,4.4,26.8,37.4,0.5985148,0.2066666,0.65,26.2,14.6,15.2,4.2,8.6,3.6,3.9,27.3,33.4,0.5628135,0.1283333,0.7750001,24.3,16.1,17.0,4.9,7.5
2025020319,,10,Toronto Maple Leafs,3.0,3.8,26.0,35.4,0.5947432,0.10666660000000001,0.7833334,25.2,15.8,14.0,3.8,8.0,3.5,3.8,26.5,33.4,0.5593652,0.1033333,0.7416668000000001,24.6,16.2,17.3,4.5,7.5
2025020337,,10,Toronto Maple Leafs,2.6,3.4,27.8,32.0,0.6155766,0.04,0.8333334000000001,26.4,14.0,15.0,3.8,6.4,3.4,3.5,25.8,34.0,0.5857424,0.1033333,0.7416668000000001,24.9,15.5,16.5,3.9,7.3
2025020369,,10,Toronto Maple Leafs,2.4,3.4,26.4,31.4,0.6060255999999999,0.06666659999999999,0.9333334000000001,24.4,13.8,16.0,3.2,10.2,3.1,3.8,25.7,33.6,0.5832914,0.1366666,0.7583334,24.9,14.9,16.7,4.0,9.8
2025020386,,10,Toronto Maple Leafs,2.2,2.8,28.2,31.2,0.5812733999999999,0.06666659999999999,0.9333334000000001,23.4,12.4,16.4,4.0,11.0,2.9,3.6,26.1,33.5,0.5836849,0.1366666,0.7916667000000001,23.5,13.8,16.4,4.1,10.0
2025020396,,10,Toronto Maple Leafs,2.2,3.0,26.0,31.6,0.5775696,0.08333325,0.9333334000000001,23.4,14.2,17.2,3.6,11.0,2.6,3.7,26.4,34.5,0.5880422,0.15185177777777778,0.7916667000000001,24.8,14.4,16.2,3.9,9.8
2025020413,,10,Toronto Maple Leafs,3.0,3.0,24.8,32.8,0.593557,0.1666665,0.9333333999999999,23.0,16.2,17.2,4.0,11.8,3.0,3.4,25.4,34.1,0.5941501,0.13333322222222221,0.8583334,24.1,16.0,15.6,3.9,9.9
2025020431,,10,Toronto Maple Leafs,3.4,2.6,25.2,32.0,0.6005014,0.1666665,0.9333334000000001,22.0,17.4,16.4,4.8,11.8,3.0,3.0,26.5,32.0,0.608039,0.09629622222222221,0.8833334,24.2,15.7,15.7,4.3,9.1
2025020444,,10,Toronto Maple Leafs,4.0,1.8,24.8,32.8,0.6036008,0.08333325,0.9333334000000001,22.0,18.6,16.4,5.6,6.0,3.2,2.6,25.6,32.1,0.6048131999999999,0.074074,0.9333334000000001,23.2,16.2,16.2,4.4,8.1
2025020461,,10,Toronto Maple Leafs,3.8,1.8,24.6,32.4,0.6010858,0.08333325,0.8833334,23.4,17.6,15.0,5.4,5.6,3.0,2.3,26.4,31.8,0.5911796,0.074074,0.9083334000000001,23.4,15.0,15.7,4.7,8.3
2025020480,,10,Toronto Maple Leafs,3.8,1.0,25.2,31.4,0.5952946,0.06666659999999999,0.8833334,21.8,17.6,13.4,6.2,9.2,3.0,2.0,25.6,31.5,0.5864321,0.074074,0.9083334000000001,22.6,15.9,15.3,4.9,10.1
2025020499,,10,Toronto Maple Leafs,2.8,1.2,26.6,30.8,0.6075152,0.06666659999999999,0.95,21.8,15.4,12.8,7.0,8.0,2.9,2.1,25.7,31.8,0.6005361,0.11111100000000002,0.9416667000000001,22.4,15.8,15.0,5.5,9.9
2025020520,,10,Toronto Maple Leafs,2.6,2.2,26.0,33.0,0.5574104,0.06666659999999999,0.95,22.4,14.4,15.4,6.4,8.4,3.0,2.4,25.6,32.5,0.5789559,0.11111100000000002,0.9416667000000001,22.2,15.9,15.9,5.6,10.1
2025020539,,10,Toronto Maple Leafs,2.2,2.4,26.6,31.4,0.5587928,0.13333319999999999,0.95,24.2,13.2,14.6,6.2,7.6,3.1,2.1,25.7,32.1,0.5811968000000001,0.11111099999999999,0.9416667000000001,23.1,15.9,15.5,5.9,6.8
2025020558,,10,Toronto Maple Leafs,2.0,3.0,26.4,30.4,0.5509970000000001,0.13333319999999999,1.0,24.0,14.2,15.4,6.4,7.6,2.9,2.4,25.5,31.4,0.5760414,0.11111099999999999,0.9416667000000001,23.7,15.9,15.2,5.9,6.6
2025020568,,10,Toronto Maple Leafs,2.2,4.0,25.8,31.4,0.5627142,0.13333319999999999,0.9,24.2,16.0,16.8,5.2,4.4,3.0,2.5,25.5,31.4,0.5790044,0.09999989999999999,0.8916667,23.0,16.8,15.1,5.7,6.8
2025020575,,10,Toronto Maple Leafs,2.0,4.4,25.4,29.4,0.5631418,0.06666659999999999,0.9,25.2,14.8,18.4,3.8,4.8,2.4,2.8,26.0,30.1,0.5853284999999999,0.06666659999999999,0.925,23.5,15.1,15.6,5.4,6.4
2025020590,,10,Toronto Maple Leafs,2.6,3.8,26.0,28.4,0.5860434,0.06666659999999999,0.9,24.0,14.6,17.6,4.2,5.2,2.6,3.0,26.0,30.7,0.5717269,0.06666659999999999,0.925,23.2,14.5,16.5,5.3,6.8
2025020601,,10,Toronto Maple Leafs,3.4,4.4,27.2,29.6,0.5590303999999999,0.13333319999999999,0.9,24.6,13.2,18.4,4.6,5.6,2.8,3.4,26.9,30.5,0.5589116000000001,0.13333319999999999,0.925,24.4,13.2,16.5,5.4,6.6
2025020617,,10,Toronto Maple Leafs,3.8,4.2,28.2,31.0,0.5440303999999999,0.2333332,0.9,24.0,12.8,17.4,4.4,5.2,2.9,3.6,27.3,30.7,0.5475137,0.1833332,0.95,24.0,13.5,16.4,5.4,6.4
2025020634,,10,Toronto Maple Leafs,4.0,3.2,29.8,30.8,0.5311244,0.2999998,1.0,23.4,11.4,16.0,4.4,6.2,3.1,3.6,27.8,31.1,0.5469193,0.2166665,0.95,23.8,13.7,16.4,4.8,5.3
2025020651,,10,Toronto Maple Leafs,5.0,3.2,30.2,34.4,0.5093854,0.4999998,0.9,23.2,11.8,14.2,5.0,5.8,3.5,3.8,27.8,31.9,0.5362636000000001,0.2833332,0.9,24.2,13.3,16.3,4.4,5.3
2025020672,,10,Toronto Maple Leafs,4.4,3.4,28.2,33.0,0.5064298,0.4999998,0.9,23.2,11.2,13.8,4.2,5.4,3.5,3.6,27.1,30.7,0.5462366000000001,0.2833332,0.9,23.6,12.9,15.7,4.2,5.3
2025020686,,10,Toronto Maple Leafs,3.8,2.6,26.2,33.2,0.5226054,0.36666659999999995,0.9,21.0,13.4,13.2,3.4,6.8,3.6,3.5,26.7,31.4,0.5408179000000001,0.2499999,0.9,22.8,13.3,15.8,4.0,6.2
2025020702,,10,Toronto Maple Leafs,3.8,2.2,25.4,30.6,0.566527,0.2666666,0.9,20.2,13.8,14.2,3.6,7.2,3.8,3.2,26.8,30.8,0.5552787,0.2499999,0.9,22.1,13.3,15.8,4.0,6.2
2025020723,,10,Toronto Maple Leafs,4.0,2.2,24.2,29.8,0.5942742,0.3,0.9,19.6,14.6,15.6,4.0,8.0,4.0,2.7,27.0,30.3,0.5626993,0.2999999,0.95,21.5,13.0,15.8,4.2,7.1
2025020733,,10,Toronto Maple Leafs,3.6,1.8,24.4,28.6,0.5960922,0.09999999999999998,0.9333334000000001,17.6,16.8,15.6,4.4,8.8,4.3,2.5,27.3,31.5,0.5527388,0.2999999,0.9166666999999998,20.4,14.3,14.9,4.7,7.3
2025020748,,10,Toronto Maple Leafs,3.2,2.2,24.2,31.8,0.5693066,0.09999999999999998,0.9333334000000001,18.0,18.8,15.4,5.0,9.2,3.8,2.8,26.2,32.4,0.5378681999999999,0.2999999,0.9166667000000001,20.6,15.0,14.6,4.6,7.3
2025020762,,10,Toronto Maple Leafs,3.4,3.2,25.2,32.0,0.5904960000000001,0.3,0.8000002,17.2,18.0,16.2,5.6,8.2,3.6,2.9,25.7,32.6,0.5565507000000001,0.3333333,0.8500000999999999,19.1,15.7,14.7,4.5,7.5
2025020774,,10,Toronto Maple Leafs,3.8,3.6,28.0,33.4,0.57569,0.3,0.8000002,17.4,17.6,17.6,5.4,8.2,3.8,2.9,26.7,32.0,0.5711085,0.2833333,0.8500001000000001,18.8,15.7,15.9,4.5,7.7
2025020788,,10,Toronto Maple Leafs,3.4,4.8,29.2,35.4,0.5438118000000001,0.25,0.666667,19.0,16.6,16.6,5.6,6.4,3.7,3.5,26.7,32.6,0.569043,0.275,0.7833335,19.3,15.6,16.1,4.8,7.2
2025020802,,10,Toronto Maple Leafs,2.8,4.6,29.2,36.8,0.5404552,0.25,0.7333336,20.8,15.4,16.6,4.8,5.6,3.2,3.2,26.8,32.7,0.5682737,0.175,0.8333335,19.2,16.1,16.1,4.6,7.2
2025020819,,10,Toronto Maple Leafs,3.2,4.6,29.4,34.8,0.5689552,0.25,0.7333336,20.8,12.8,16.2,4.2,4.8,3.2,3.4,26.8,33.3,0.5691309,0.175,0.8333335,19.4,15.8,15.8,4.6,7.0
2025020831,,10,Toronto Maple Leafs,2.4,4.2,30.4,35.6,0.556182,0.1166666,0.8666668,23.0,13.2,15.4,4.4,4.4,2.9,3.7,27.8,33.8,0.573339,0.20833329999999997,0.8333335,20.1,15.6,15.8,5.0,6.3
2025020857,,10,Toronto Maple Leafs,2.4,5.0,27.6,35.8,0.5683484,0.14583325,0.7666668,25.2,13.6,13.0,5.0,4.0,3.1,4.3,27.8,34.6,0.5720192,0.2314814444444444,0.7833335,21.3,15.6,15.3,5.2,6.1
2025020869,,10,Toronto Maple Leafs,2.2,4.8,27.8,32.4,0.5471478,0.1666665,0.9,24.6,12.4,14.4,5.0,3.6,2.8,4.8,28.5,33.9,0.5454798,0.21296288888888887,0.7833335,21.8,14.5,15.5,5.3,5.0
2025020885,,10,Toronto Maple Leafs,2.4,4.8,29.8,30.2,0.5486864,0.222222,0.875,23.6,11.2,14.2,5.0,3.2,2.6,4.7,29.5,33.5,0.5445708,0.23958324999999997,0.7962964444444444,22.2,13.3,15.4,4.9,4.4
2025020891,,10,Toronto Maple Leafs,2.6,4.0,30.0,30.0,0.5571308,0.333333,0.875,22.2,15.0,14.0,6.0,3.6,2.9,4.3,29.7,32.4,0.5630430000000001,0.27380942857142854,0.7962964444444444,21.5,13.9,15.1,5.1,4.2
2025020912,,10,Toronto Maple Leafs,3.4,3.6,28.8,29.8,0.5526738,0.6666665,0.875,19.2,15.6,14.8,5.6,4.6,2.9,3.9,29.6,32.7,0.5544279,0.27380942857142854,0.8703704444444446,21.1,14.4,15.1,5.0,4.5
2025020921,,10,Toronto Maple Leafs,3.0,3.0,31.0,30.8,0.527736,0.6111110000000001,1.0,16.4,16.4,15.6,5.4,5.4,2.7,4.0,29.3,33.3,0.5480422,0.345238,0.8703704444444446,20.8,15.0,14.3,5.2,4.7
2025020939,,10,Toronto Maple Leafs,2.8,3.0,30.8,33.8,0.5299906,0.6111110000000001,0.91666675,16.6,17.0,15.0,5.2,6.2,2.5,3.9,29.3,33.1,0.5385692000000001,0.35714271428571426,0.9074074444444444,20.6,14.7,14.7,5.1,4.9
2025020954,,10,Toronto Maple Leafs,2.8,3.6,27.2,35.8,0.5320314,0.45833325,0.8666668,18.0,18.0,14.8,5.4,10.8,2.6,4.2,28.5,33.0,0.5403589,0.35714271428571426,0.8703704444444446,20.8,14.6,14.5,5.2,7.0
2025020971,,10,Toronto Maple Leafs,2.4,3.6,29.0,34.8,0.5261054,0.43333320000000003,0.8000002,20.4,15.8,14.8,4.8,11.2,2.5,3.8,29.5,32.4,0.5416181,0.4047617142857143,0.8333334444444445,21.3,15.4,14.4,5.4,7.4
2025020975,,10,Toronto Maple Leafs,2.0,3.8,29.0,37.0,0.522698,0.2999998,0.8000002,21.0,14.6,14.2,5.2,10.6,2.7,3.7,28.9,33.4,0.5376858999999999,0.4047617142857142,0.8333334444444446,20.1,15.1,14.5,5.4,7.6
2025020994,,10,Toronto Maple Leafs,2.0,4.2,28.6,34.6,0.5201633999999999,0.1999998,0.7000002000000001,22.8,16.0,13.6,4.4,9.8,2.5,3.6,29.8,32.7,0.5239497,0.35416649999999994,0.8333334444444446,19.6,16.2,14.6,4.9,7.6
2025021014,,10,Toronto Maple Leafs,2.2,4.2,28.4,33.8,0.5486829999999999,0.1333332,0.7166668,23.0,15.8,13.6,4.4,10.4,2.5,3.6,29.6,33.8,0.5393368000000001,0.312499875,0.8055556666666668,19.8,16.4,14.3,4.8,8.3
2025021029,,10,Toronto Maple Leafs,2.0,3.8,27.4,32.4,0.5483964,0.1333332,0.7833334000000001,22.8,15.8,13.2,4.0,7.6,2.4,3.7,27.3,34.1,0.5402139,0.27777766666666664,0.8250001000000001,20.4,16.9,14.0,4.7,9.2
2025021047,,10,Toronto Maple Leafs,2.8,4.2,26.8,35.4,0.5430854,0.15238080000000004,0.85,24.4,15.2,14.6,4.4,15.6,2.6,3.9,27.9,35.1,0.5345953999999999,0.29285700000000003,0.8250001000000001,22.4,15.5,14.7,4.6,13.4
2025021060,,10,Toronto Maple Leafs,2.6,4.0,25.0,32.6,0.5449676,0.08571420000000002,0.8,28.2,17.0,15.4,4.4,18.2,2.3,3.9,27.0,34.8,0.5338328,0.192857,0.8000001000000001,24.6,15.8,14.8,4.8,14.4
2025021068,,10,Toronto Maple Leafs,3.0,3.2,23.8,35.4,0.5432792,0.08571420000000002,0.9,25.6,17.8,17.4,4.6,19.0,2.5,3.7,26.2,35.0,0.5317213,0.14285699999999998,0.8000001000000001,24.2,16.9,15.5,4.5,14.4
2025021094,,10,Toronto Maple Leafs,2.8,2.8,23.4,35.6,0.5233570000000001,0.08571420000000002,0.8833334,25.2,18.2,17.0,4.0,20.2,2.5,3.5,25.9,34.7,0.5360199999999999,0.1095237,0.8000001000000001,24.1,17.0,15.3,4.2,15.3
2025021106,,10,Toronto Maple Leafs,3.2,3.0,25.0,36.2,0.5254487999999999,0.08571420000000002,0.8433334,24.8,19.4,17.6,4.4,20.0,2.6,3.4,26.2,34.3,0.5369225999999999,0.1095237,0.8133334000000001,23.8,17.6,15.4,4.2,13.8
2025021120,,10,Toronto Maple Leafs,2.4,3.2,22.2,37.0,0.5003768,0.0,0.7933334000000001,21.4,18.0,17.0,3.6,12.8,2.6,3.7,24.5,36.2,0.5217311,0.07619039999999999,0.8216667000000001,22.9,16.6,15.8,4.0,14.2
2025021136,,10,Toronto Maple Leafs,2.8,3.2,25.6,34.4,0.4641914,0.10000000000000002,0.8033334,18.8,15.2,15.6,3.6,12.4,2.7,3.6,25.3,33.5,0.5045795,0.09285709999999998,0.8016667,23.5,16.1,15.5,4.0,15.3
2025021160,,10,Toronto Maple Leafs,2.8,3.4,24.0,35.4,0.44762579999999996,0.10000000000000002,0.7033334,21.0,13.0,13.8,3.8,12.4,2.9,3.3,23.9,35.4,0.49545249999999996,0.09285709999999998,0.8016667,23.3,15.4,15.6,4.2,15.7
2025021176,,10,Toronto Maple Leafs,2.8,3.8,21.2,36.2,0.44223359999999995,0.10000000000000002,0.67,21.6,12.4,16.2,4.8,9.8,2.8,3.3,22.3,35.9,0.4827953,0.09285709999999998,0.7766667,23.4,15.3,16.6,4.4,15.0
2025021202,,10,Toronto Maple Leafs,3.2,3.8,21.8,35.4,0.4245414,0.2,0.6766667999999999,23.0,11.2,16.2,4.6,20.6,3.2,3.4,23.4,35.8,0.47499509999999995,0.1428571,0.7600001000000001,23.9,15.3,16.9,4.5,20.3
2025021217,,10,Toronto Maple Leafs,3.0,3.6,23.0,31.6,0.42973920000000004,0.4,0.7266668,23.8,13.2,15.6,5.6,19.4,2.7,3.4,22.6,34.3,0.46505799999999997,0.19999999999999998,0.7600001000000001,22.6,15.6,16.3,4.6,16.1
2025021245,,10,Toronto Maple Leafs,3.4,4.6,20.0,35.6,0.43746159999999995,0.4,0.7666668,24.8,14.8,15.2,5.2,18.4,3.1,3.9,22.8,35.0,0.45082649999999996,0.25,0.7850001000000001,21.8,15.0,15.4,4.4,15.4
2025021252,,10,Toronto Maple Leafs,2.6,4.8,20.8,31.0,0.47960719999999996,0.4,0.8666668,22.4,13.8,15.8,5.0,17.6,2.7,4.1,22.4,33.2,0.4636165,0.25,0.7850001000000001,21.7,13.4,14.8,4.4,15.0
2025021270,,10,Toronto Maple Leafs,3.0,4.8,21.4,32.2,0.48047779999999995,0.6,0.8866668000000001,22.0,14.4,13.2,4.4,20.8,2.9,4.3,21.3,34.2,0.4613556999999999,0.35,0.7783334,21.8,13.4,14.7,4.6,15.3
